response_id,ts_iso,participant_id,source,screen_id,condition,image_shown,decision,rt_ms
2037328743434f8db6a41772fd89b606,2026-07-19T05:43:40,synth_0133,synthetic,THREE_7.png,neutralized,/content/acmwork/iteration3/data/neutralized/THREE_7.png,1,2014
ac45436a593c48aea23562bdecd7c680,2026-07-19T05:43:40,synth_0133,synthetic,13761_lRqlNk0.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/13761_lRqlNk0.jpg,0,3084
08758b7d4b224b059f37ddd03efdaecc,2026-07-19T05:43:40,synth_0133,synthetic,booking.com_.png,neutralized,/content/acmwork/iteration3/data/neutralized/booking.com_.png,1,2112
457e99e2c20648f598eb0894da12e3ab,2026-07-19T05:43:40,synth_0133,synthetic,ONE_8.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/ONE_8.png,0,2714
48ea8a0d3585486498c8941148ac70b4,2026-07-19T05:43:40,synth_0134,synthetic,communication_27--boss-revolution-0-37_221f.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/communication_27--boss-revolution-0-37_221f.jpg,0,2317
c825e64eb22749b1bb8f738b497bcf71,2026-07-19T05:43:40,synth_0134,synthetic,1089.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1089.jpg,0,3110
ea3fc63833524103b51d22c05e8943b3,2026-07-19T05:43:40,synth_0134,synthetic,americanapprel.png,neutralized,/content/acmwork/iteration3/data/neutralized/americanapprel.png,0,2457
174c1c83dd8b4bc687294b5dceb52fd9,2026-07-19T05:43:40,synth_0134,synthetic,urbanedcsupply.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/urbanedcsupply.com.png,1,3329
4f06d53ae9f547a285d0ba0c19bef71f,2026-07-19T05:43:40,synth_0134,synthetic,bokksu.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/bokksu.com.png,1,2683
9bd78c89f7ea496d95f337702ab09b2e,2026-07-19T05:43:40,synth_0134,synthetic,FIVE_1.png,neutralized,/content/acmwork/iteration3/data/neutralized/FIVE_1.png,0,2373
7c6648cbccb546dea56fdebd022e14ba,2026-07-19T05:43:40,synth_0134,synthetic,THREE_7.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/THREE_7.png,0,3352
80386880f313416685b57f3268d368d2,2026-07-19T05:43:40,synth_0134,synthetic,13761_lRqlNk0.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/13761_lRqlNk0.jpg,0,3696
050eeafb576d40deadd6c80b8f184a49,2026-07-19T05:43:40,synth_0134,synthetic,booking.com_.png,neutralized,/content/acmwork/iteration3/data/neutralized/booking.com_.png,0,2262
da8d0d54b53541c5a5aa4e2ed10283a9,2026-07-19T05:43:40,synth_0134,synthetic,ONE_8.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/ONE_8.png,0,1996
bb0c35a4420f4b23a723c045f772d1e5,2026-07-19T05:43:40,synth_0135,synthetic,communication_27--boss-revolution-0-37_221f.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/communication_27--boss-revolution-0-37_221f.jpg,0,3302
293b6287e8314b089376b310b618f818,2026-07-19T05:43:40,synth_0135,synthetic,1089.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1089.jpg,1,1701
744b08a9461c4f25824296d18b49d139,2026-07-19T05:43:40,synth_0135,synthetic,americanapprel.png,neutralized,/content/acmwork/iteration3/data/neutralized/americanapprel.png,0,1692
6eed01dacdbd4ce690ea1491f72b8d5f,2026-07-19T05:43:40,synth_0135,synthetic,urbanedcsupply.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/urbanedcsupply.com.png,1,1817
dce2b1e5c68440828d416c9665f6b4c6,2026-07-19T05:43:40,synth_0135,synthetic,bokksu.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/bokksu.com.png,0,2802
103e4df6170641b89cf6dcbc6d9c8f92,2026-07-19T05:43:40,synth_0135,synthetic,FIVE_1.png,neutralized,/content/acmwork/iteration3/data/neutralized/FIVE_1.png,0,2544
cd58ede0b7a04fc5b0a0b750d0d511a4,2026-07-19T05:43:40,synth_0135,synthetic,THREE_7.png,neutralized,/content/acmwork/iteration3/data/neutralized/THREE_7.png,0,2193
a6f63321a4514f238886151338a02c64,2026-07-19T05:43:40,synth_0135,synthetic,13761_lRqlNk0.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/13761_lRqlNk0.jpg,1,1240
6a70dc9e269249948401241a596dcef6,2026-07-19T05:43:40,synth_0135,synthetic,booking.com_.png,neutralized,/content/acmwork/iteration3/data/neutralized/booking.com_.png,0,2547
a3edd4e878f04de4a4bed63a80f1aec3,2026-07-19T05:43:40,synth_0135,synthetic,ONE_8.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/ONE_8.png,0,2482
e66a72e45bd24e6eb913efceabcb9ca1,2026-07-19T05:43:40,synth_0136,synthetic,communication_27--boss-revolution-0-37_221f.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/communication_27--boss-revolution-0-37_221f.jpg,0,2063
ca9a10af5946416aa6c27698ddc94675,2026-07-19T05:43:40,synth_0136,synthetic,1089.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1089.jpg,0,2993
7f20820efad34befbf4802ed48a041c3,2026-07-19T05:43:40,synth_0136,synthetic,americanapprel.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/americanapprel.png,1,3266
a5255dff96534474aa809f0abe294b99,2026-07-19T05:43:40,synth_0136,synthetic,urbanedcsupply.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/urbanedcsupply.com.png,0,1516
88e546c509d24deebf13999654b36854,2026-07-19T05:43:40,synth_0136,synthetic,bokksu.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/bokksu.com.png,0,2014
b5c28f020e354fdc9c1312c23596a8ed,2026-07-19T05:43:40,synth_0136,synthetic,FIVE_1.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/FIVE_1.png,0,3772
004629433b3340d9b9462e98b12d4320,2026-07-19T05:43:40,synth_0136,synthetic,THREE_7.png,neutralized,/content/acmwork/iteration3/data/neutralized/THREE_7.png,1,2505
a7df1082c28a43f3a842729a77f2113c,2026-07-19T05:43:40,synth_0136,synthetic,13761_lRqlNk0.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/13761_lRqlNk0.jpg,1,2293
58b38c073b3a4db68800c7cb3667a2cc,2026-07-19T05:43:40,synth_0136,synthetic,booking.com_.png,neutralized,/content/acmwork/iteration3/data/neutralized/booking.com_.png,0,2832
139132602fbf44ab9ff1a50174b79247,2026-07-19T05:43:40,synth_0136,synthetic,ONE_8.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/ONE_8.png,0,2530
05c2141f8a84422fbb029aeecf283428,2026-07-19T05:43:40,synth_0137,synthetic,communication_27--boss-revolution-0-37_221f.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/communication_27--boss-revolution-0-37_221f.jpg,0,3531
a807daf75db947259efa8e675245ee82,2026-07-19T05:43:40,synth_0137,synthetic,1089.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/1089.jpg,0,2825
8e5d8b2467834e4d9198a763ad05faac,2026-07-19T05:43:40,synth_0137,synthetic,americanapprel.png,neutralized,/content/acmwork/iteration3/data/neutralized/americanapprel.png,1,2086
8fb694ea8b484721a89af00a622b798b,2026-07-19T05:43:40,synth_0137,synthetic,urbanedcsupply.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/urbanedcsupply.com.png,1,3670
a264317de8814b9880a4c521902129c4,2026-07-19T05:43:40,synth_0137,synthetic,bokksu.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/bokksu.com.png,0,3197
4b2dc91e140c4b5a8b51d1424e9d4d5e,2026-07-19T05:43:40,synth_0137,synthetic,FIVE_1.png,neutralized,/content/acmwork/iteration3/data/neutralized/FIVE_1.png,1,3344
5977556429334301bb41b00132a2b1c8,2026-07-19T05:43:40,synth_0137,synthetic,THREE_7.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/THREE_7.png,1,2622
68f0ae8d69ea47b0ba073658830f681e,2026-07-19T05:43:40,synth_0137,synthetic,13761_lRqlNk0.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/13761_lRqlNk0.jpg,0,2884
8fab6b34e2564890977fa8b108c4c2cf,2026-07-19T05:43:40,synth_0137,synthetic,booking.com_.png,neutralized,/content/acmwork/iteration3/data/neutralized/booking.com_.png,1,1827
508068e3d6f044efa054e9d3931474d5,2026-07-19T05:43:40,synth_0137,synthetic,ONE_8.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/ONE_8.png,0,2048
053227c3cc384ee4bb3da768b055df18,2026-07-19T05:43:40,synth_0138,synthetic,communication_27--boss-revolution-0-37_221f.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/communication_27--boss-revolution-0-37_221f.jpg,0,2800
1efe24fbba3346998fa5c88dd5fd21cb,2026-07-19T05:43:40,synth_0138,synthetic,1089.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1089.jpg,1,2339
4a25fef81113431fad8ee953b1f6e15c,2026-07-19T05:43:40,synth_0138,synthetic,americanapprel.png,neutralized,/content/acmwork/iteration3/data/neutralized/americanapprel.png,0,1398
17349acbf0c843c2ab4d2f9800e2cb7a,2026-07-19T05:43:40,synth_0138,synthetic,urbanedcsupply.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/urbanedcsupply.com.png,1,1457
4256d7d675dd4a75b2ea033a287ca755,2026-07-19T05:43:40,synth_0138,synthetic,bokksu.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/bokksu.com.png,1,2278
751be1dabc5f412e9ce7c6d91ef2787a,2026-07-19T05:43:40,synth_0138,synthetic,FIVE_1.png,neutralized,/content/acmwork/iteration3/data/neutralized/FIVE_1.png,0,2219
c666de09561543858e9033db3c0fe7df,2026-07-19T05:43:40,synth_0138,synthetic,THREE_7.png,neutralized,/content/acmwork/iteration3/data/neutralized/THREE_7.png,0,2213
7bcff90f828742d08fa35564d32afabb,2026-07-19T05:43:40,synth_0138,synthetic,13761_lRqlNk0.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/13761_lRqlNk0.jpg,1,3194
374369a0a8d3471eabd228fecc5d8909,2026-07-19T05:43:40,synth_0138,synthetic,booking.com_.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/booking.com_.png,1,1850
f7106ec6989240138e96225e7d056ac0,2026-07-19T05:43:40,synth_0138,synthetic,ONE_8.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/ONE_8.png,0,2736
fdf937df15d14f6eae0df6ff979194a0,2026-07-19T05:43:40,synth_0139,synthetic,communication_27--boss-revolution-0-37_221f.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/communication_27--boss-revolution-0-37_221f.jpg,0,2273
fd5dc39f5da6450abdd8cebfef088feb,2026-07-19T05:43:40,synth_0139,synthetic,1089.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/1089.jpg,0,976
395d0ae553d8417bb6cbbb9510083b91,2026-07-19T05:43:40,synth_0139,synthetic,americanapprel.png,neutralized,/content/acmwork/iteration3/data/neutralized/americanapprel.png,1,2253
3785ad72c6a841e3b85a561a0f9fd0e4,2026-07-19T05:43:40,synth_0139,synthetic,urbanedcsupply.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/urbanedcsupply.com.png,0,2091
c307013dc998460f9679fea77d9217a9,2026-07-19T05:43:40,synth_0139,synthetic,bokksu.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/bokksu.com.png,0,2234
837f22b93959445cab70050dca8953bf,2026-07-19T05:43:40,synth_0139,synthetic,FIVE_1.png,neutralized,/content/acmwork/iteration3/data/neutralized/FIVE_1.png,0,3268
45a582e638ca41d98262dbdeba0e9cde,2026-07-19T05:43:40,synth_0139,synthetic,THREE_7.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/THREE_7.png,1,2343
bcc544ba56494aaca0a6efb32b61a6e7,2026-07-19T05:43:40,synth_0139,synthetic,13761_lRqlNk0.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/13761_lRqlNk0.jpg,0,2387
e4c7601d7bae43a2928736e51ddb9b7f,2026-07-19T05:43:40,synth_0139,synthetic,booking.com_.png,neutralized,/content/acmwork/iteration3/data/neutralized/booking.com_.png,0,2066
1f4f6a8865bd4d2e82e6ed63748c7e64,2026-07-19T05:43:40,synth_0139,synthetic,ONE_8.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/ONE_8.png,1,2500
b8db22bf5f664eca94e986eb7d1536c8,2026-07-19T05:43:40,synth_0140,synthetic,communication_27--boss-revolution-0-37_221f.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/communication_27--boss-revolution-0-37_221f.jpg,1,1073
e8bfae32da414abe8cbec04f6f4eadd8,2026-07-19T05:43:40,synth_0140,synthetic,1089.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1089.jpg,1,2526
b76b5da02d9a4566b38995c5972f6c91,2026-07-19T05:43:40,synth_0140,synthetic,americanapprel.png,neutralized,/content/acmwork/iteration3/data/neutralized/americanapprel.png,1,2468
3012be9b92bb4cbfb971b1cae62dcbf3,2026-07-19T05:43:40,synth_0140,synthetic,urbanedcsupply.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/urbanedcsupply.com.png,1,1931
0c19d1b3d58243038351acdb0300b64e,2026-07-19T05:43:40,synth_0140,synthetic,bokksu.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/bokksu.com.png,0,2560
ac0afe584f0a44efa52d5691ac5dd170,2026-07-19T05:43:40,synth_0140,synthetic,FIVE_1.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/FIVE_1.png,1,1940
1983fef8f3644581b86470084e439128,2026-07-19T05:43:40,synth_0140,synthetic,THREE_7.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/THREE_7.png,1,2783
d5f576c532ce4d9f9d763d34e600a037,2026-07-19T05:43:40,synth_0140,synthetic,13761_lRqlNk0.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/13761_lRqlNk0.jpg,0,3602
ca5c0e3c02f740b68583022e0b4fa997,2026-07-19T05:43:40,synth_0140,synthetic,booking.com_.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/booking.com_.png,0,3112
227132b6fa654ded9612564a54c4c5a5,2026-07-19T05:43:40,synth_0140,synthetic,ONE_8.png,neutralized,/content/acmwork/iteration3/data/neutralized/ONE_8.png,1,2590
48d5559fe72347c0892d20ec69892015,2026-07-19T05:43:40,synth_0141,synthetic,communication_27--boss-revolution-0-37_221f.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/communication_27--boss-revolution-0-37_221f.jpg,0,1276
dd6b4329821d4f91b2061668091ee8da,2026-07-19T05:43:40,synth_0141,synthetic,1089.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1089.jpg,0,2209
affa5ef9531844f3958ecae44f068455,2026-07-19T05:43:40,synth_0141,synthetic,americanapprel.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/americanapprel.png,1,1963
f33735ce797c4c8aa008479f0fef4344,2026-07-19T05:43:40,synth_0141,synthetic,urbanedcsupply.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/urbanedcsupply.com.png,0,2811
2927be5e114d41cfb8368491b9521e12,2026-07-19T05:43:40,synth_0141,synthetic,bokksu.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/bokksu.com.png,0,2553
5dcb9f9feb80424ab24f8fa28de1c780,2026-07-19T05:43:40,synth_0141,synthetic,FIVE_1.png,neutralized,/content/acmwork/iteration3/data/neutralized/FIVE_1.png,1,2049
728359913a0041bca3e541e65f5770e0,2026-07-19T05:43:40,synth_0141,synthetic,THREE_7.png,neutralized,/content/acmwork/iteration3/data/neutralized/THREE_7.png,0,2231
b5f9b552110843ffb6960439bf466ddf,2026-07-19T05:43:40,synth_0141,synthetic,13761_lRqlNk0.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/13761_lRqlNk0.jpg,1,2703
151317fcffc149ba9058217872b82312,2026-07-19T05:43:40,synth_0141,synthetic,booking.com_.png,neutralized,/content/acmwork/iteration3/data/neutralized/booking.com_.png,0,1188
63e687f2db8a4baaa7722ded37e93338,2026-07-19T05:43:40,synth_0141,synthetic,ONE_8.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/ONE_8.png,0,2392
40f8b9ff90484cde9bca6ca961a4664a,2026-07-19T05:43:40,synth_0142,synthetic,communication_27--boss-revolution-0-37_221f.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/communication_27--boss-revolution-0-37_221f.jpg,0,2146
856ec751e6164e218f7b5ea2e2726690,2026-07-19T05:43:40,synth_0142,synthetic,1089.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/1089.jpg,0,3025
bca07cdab2644026a9b4ff92c8010474,2026-07-19T05:43:40,synth_0142,synthetic,americanapprel.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/americanapprel.png,0,2420
a621cec8465e443e935aabcf16f915d1,2026-07-19T05:43:40,synth_0142,synthetic,urbanedcsupply.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/urbanedcsupply.com.png,1,3666
4943df04cc7149ed8e2787556fc750a9,2026-07-19T05:43:40,synth_0142,synthetic,bokksu.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/bokksu.com.png,0,2084
c88449a9ab474167b791450888581093,2026-07-19T05:43:40,synth_0142,synthetic,FIVE_1.png,neutralized,/content/acmwork/iteration3/data/neutralized/FIVE_1.png,0,2329
9551b9d960134aad91fac39a3415c6bd,2026-07-19T05:43:40,synth_0142,synthetic,THREE_7.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/THREE_7.png,0,3458
c3dd174124944156acf473123282ef53,2026-07-19T05:43:40,synth_0142,synthetic,13761_lRqlNk0.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/13761_lRqlNk0.jpg,0,1854
75542eeaeb5f43f298ef94b791d82605,2026-07-19T05:43:40,synth_0142,synthetic,booking.com_.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/booking.com_.png,0,2650
a56bda0d0e8e4040b1f59891ef8e9e7f,2026-07-19T05:43:40,synth_0142,synthetic,ONE_8.png,neutralized,/content/acmwork/iteration3/data/neutralized/ONE_8.png,0,1891
248aa6a3eb8d42e8988957b35fcb05ca,2026-07-19T05:43:40,synth_0143,synthetic,communication_27--boss-revolution-0-37_221f.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/communication_27--boss-revolution-0-37_221f.jpg,0,2088
f80a877f6c6d473cbd9f65ffe8e17e8c,2026-07-19T05:43:40,synth_0143,synthetic,1089.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/1089.jpg,0,3262
240d92890bf24cb2b6017150edcb3fc3,2026-07-19T05:43:40,synth_0143,synthetic,americanapprel.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/americanapprel.png,0,2466
c624beeae9e54c1193a474ac2113a47f,2026-07-19T05:43:40,synth_0143,synthetic,urbanedcsupply.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/urbanedcsupply.com.png,1,2418
44b9930ddafc4000967dcf188a2049cb,2026-07-19T05:43:40,synth_0143,synthetic,bokksu.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/bokksu.com.png,1,2401
3dfeae4a5136423c8908d375a6cffe9e,2026-07-19T05:43:40,synth_0143,synthetic,FIVE_1.png,neutralized,/content/acmwork/iteration3/data/neutralized/FIVE_1.png,1,2686
c220a46c999c4883bc90de7d47c736b4,2026-07-19T05:43:40,synth_0143,synthetic,THREE_7.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/THREE_7.png,0,3193
b97545ec879b478a9803604ed8fdd9ee,2026-07-19T05:43:40,synth_0143,synthetic,13761_lRqlNk0.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/13761_lRqlNk0.jpg,0,2082
33dfa0bffeac4be8ace5d891441b1fba,2026-07-19T05:43:40,synth_0143,synthetic,booking.com_.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/booking.com_.png,0,2602
24f9b714b7fc4faf8eaed3d6491c503f,2026-07-19T05:43:40,synth_0143,synthetic,ONE_8.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/ONE_8.png,0,1603
c73eb3de507e461487048501fa986cf8,2026-07-19T05:43:40,synth_0144,synthetic,communication_27--boss-revolution-0-37_221f.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/communication_27--boss-revolution-0-37_221f.jpg,0,2726
d56553fb49dc4af2ba84faf781e92618,2026-07-19T05:43:40,synth_0144,synthetic,1089.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/1089.jpg,1,2246
68d57a78f5ea456c88f21a2801e96a02,2026-07-19T05:43:40,synth_0144,synthetic,americanapprel.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/americanapprel.png,0,1922
f371329f656a447ab0f765f37f5ba69c,2026-07-19T05:43:40,synth_0144,synthetic,urbanedcsupply.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/urbanedcsupply.com.png,0,2477
e17cd3e1e749446cade2714d0798dde7,2026-07-19T05:43:40,synth_0144,synthetic,bokksu.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/bokksu.com.png,1,1853
e12f1503ca1a4b2e9c6c3ade9a47a2ee,2026-07-19T05:43:40,synth_0144,synthetic,FIVE_1.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/FIVE_1.png,1,3340
4bcf0f7cd1404c09aeb8dc9f0fa812b1,2026-07-19T05:43:40,synth_0144,synthetic,THREE_7.png,neutralized,/content/acmwork/iteration3/data/neutralized/THREE_7.png,0,2351
a3cfb585d51b4929b253c07ac5f3d5f9,2026-07-19T05:43:40,synth_0144,synthetic,13761_lRqlNk0.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/13761_lRqlNk0.jpg,1,2853
33cbab07713840fa9aa542f885646d23,2026-07-19T05:43:40,synth_0144,synthetic,booking.com_.png,neutralized,/content/acmwork/iteration3/data/neutralized/booking.com_.png,1,2339
0fbc9d532b304cf4aa2d6caae3558ce8,2026-07-19T05:43:40,synth_0144,synthetic,ONE_8.png,neutralized,/content/acmwork/iteration3/data/neutralized/ONE_8.png,1,2729
047cae13a16449ed94f64ddeecbea9ed,2026-07-19T05:43:40,synth_0145,synthetic,communication_27--boss-revolution-0-37_221f.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/communication_27--boss-revolution-0-37_221f.jpg,0,3091
cacaccb8c20745a4b72848c03209cc91,2026-07-19T05:43:40,synth_0145,synthetic,1089.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1089.jpg,0,2311
bdbe21744f8b4dc5abd5a4680d6ee8c9,2026-07-19T05:43:40,synth_0145,synthetic,americanapprel.png,neutralized,/content/acmwork/iteration3/data/neutralized/americanapprel.png,0,2678
0f76100487294673b006f22d01b7894f,2026-07-19T05:43:40,synth_0145,synthetic,urbanedcsupply.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/urbanedcsupply.com.png,1,3032
fb174731684645458ff116abd312420f,2026-07-19T05:43:40,synth_0145,synthetic,bokksu.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/bokksu.com.png,0,2654
0180c7a28b054d4faf0213520e3df6ac,2026-07-19T05:43:40,synth_0145,synthetic,FIVE_1.png,neutralized,/content/acmwork/iteration3/data/neutralized/FIVE_1.png,0,2733
40100e42c529494ca145847dc6ffd3cb,2026-07-19T05:43:40,synth_0145,synthetic,THREE_7.png,neutralized,/content/acmwork/iteration3/data/neutralized/THREE_7.png,0,2758
2699e4ee508e42a3a9bde9d4a684c7b5,2026-07-19T05:43:40,synth_0145,synthetic,13761_lRqlNk0.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/13761_lRqlNk0.jpg,0,2115
a79aa8af4ac14025b990239b38521d43,2026-07-19T05:43:40,synth_0145,synthetic,booking.com_.png,neutralized,/content/acmwork/iteration3/data/neutralized/booking.com_.png,0,2756
d0b8ac28100f4f889e9b6b8d96391599,2026-07-19T05:43:40,synth_0145,synthetic,ONE_8.png,neutralized,/content/acmwork/iteration3/data/neutralized/ONE_8.png,0,1957
e98575d665354fc9b9e6c405d02bc060,2026-07-19T05:43:40,synth_0146,synthetic,communication_27--boss-revolution-0-37_221f.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/communication_27--boss-revolution-0-37_221f.jpg,0,1676
da1e6cbd899848589325bc101a200058,2026-07-19T05:43:40,synth_0146,synthetic,1089.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1089.jpg,0,2644
12f513011560481e9e5b985267c5eb9a,2026-07-19T05:43:40,synth_0146,synthetic,americanapprel.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/americanapprel.png,0,3151
320cd6a308b34b30a552e0508435ea19,2026-07-19T05:43:40,synth_0146,synthetic,urbanedcsupply.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/urbanedcsupply.com.png,1,2079
c44e4a1de1fa4581bcc22b9dc40026ec,2026-07-19T05:43:40,synth_0146,synthetic,bokksu.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/bokksu.com.png,1,1895
e54d283b90e444c98245280bed408708,2026-07-19T05:43:40,synth_0146,synthetic,FIVE_1.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/FIVE_1.png,1,2342
ce7830d6f9874b0abb8bcc0ea9905cf3,2026-07-19T05:43:40,synth_0146,synthetic,THREE_7.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/THREE_7.png,0,2050
931b48a513b44c9e9acf0365646c7771,2026-07-19T05:43:40,synth_0146,synthetic,13761_lRqlNk0.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/13761_lRqlNk0.jpg,1,2985
a7b06d7c968b4a9f9da2f165468392f0,2026-07-19T05:43:40,synth_0146,synthetic,booking.com_.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/booking.com_.png,0,1456
9b7e65214a4745adafb5a012f5045561,2026-07-19T05:43:40,synth_0146,synthetic,ONE_8.png,neutralized,/content/acmwork/iteration3/data/neutralized/ONE_8.png,1,2417
